,overall_qual,year_built,roof_style,roof_matl,mas_vnr_area,exter_cond,bsmt_exposure,total_bsmt_sf,gr_liv_area,full_bath,kitchen_qual,garage_area,paved_drive,saleprice,has_basement,attached_garage,offsite_feature,residential_low,residential_other,floating_village,hillside,banked,culdesac,northridge,northridge_hts,briardale
968,7,1996,0.0,0.0,0.0,3,0.0,799.0,1661,2,3,550.0,1,212000,1,1.0,1,1,0,0,0,0,1,0,0,0
969,7,1978,0.0,0.0,68.0,3,0.0,945.0,1857,2,2,482.0,1,188900,1,1.0,1,1,0,0,0,0,0,0,0,0
970,3,1946,0.0,0.0,0.0,2,0.0,666.0,666,1,3,0.0,0,64500,1,0.0,0,1,0,0,0,0,0,0,0,0
971,6,1978,0.0,0.0,288.0,3,0.0,1117.0,1981,2,3,522.0,1,230000,1,1.0,0,1,0,0,0,0,1,0,0,0
972,5,1925,0.0,0.0,0.0,4,0.0,901.0,1351,1,2,576.0,0,122000,1,0.0,0,1,0,0,0,0,0,0,0,0
973,5,1956,1.0,0.0,0.0,3,0.0,1005.0,1005,1,2,319.0,1,133500,1,1.0,0,1,0,0,0,0,0,0,0,0
974,6,1920,0.0,0.0,0.0,4,0.0,1510.0,2792,2,2,520.0,1,256000,1,0.0,0,0,1,0,0,0,0,0,0,0
975,5,1976,0.0,0.0,0.0,3,0.0,550.0,1475,2,2,336.0,1,129500,1,1.0,0,0,1,0,0,0,0,0,0,0
976,8,2003,1.0,0.0,320.0,3,0.0,1978.0,1978,2,3,850.0,1,318000,1,1.0,0,1,0,0,0,0,0,0,0,0
977,8,2006,0.0,0.0,383.0,3,0.0,1598.0,1606,2,3,871.0,1,255900,1,1.0,0,1,0,0,0,0,0,0,1,0
978,6,2004,0.0,0.0,0.0,3,0.0,1158.0,1158,1,3,0.0,1,143500,1,0.0,0,1,0,0,0,0,0,0,0,0
979,8,2005,1.0,0.0,240.0,3,0.0,1822.0,1822,2,4,678.0,1,259000,1,1.0,0,1,0,0,0,0,0,0,1,0
980,6,1953,1.0,0.0,184.0,4,0.0,1809.0,2259,2,3,450.0,1,217000,1,0.0,0,1,0,0,0,1,0,0,0,0
981,6,1923,0.0,0.0,0.0,3,0.0,1065.0,1635,1,2,440.0,1,210000,1,0.0,0,1,0,0,0,1,0,0,0,0
982,5,1970,0.0,0.0,76.0,3,0.0,1002.0,1002,1,2,902.0,1,148500,1,0.0,0,1,0,0,0,0,0,0,0,0
983,6,2006,0.0,0.0,0.0,3,0.0,616.0,1412,2,3,432.0,1,156932,1,1.0,0,1,0,0,0,0,0,0,0,0
984,5,1965,0.0,0.0,0.0,3,0.0,1728.0,1728,2,2,576.0,1,145000,1,0.0,0,1,0,0,0,0,0,0,0,0
985,7,2007,0.0,0.0,0.0,3,0.0,1282.0,1290,2,3,662.0,1,200000,1,1.0,0,1,0,0,0,0,0,0,0,0
986,10,2005,1.0,0.0,400.0,3,1.0,1994.0,2046,2,4,878.0,1,450000,1,1.0,0,1,0,0,0,0,0,0,1,0
987,6,1999,0.0,0.0,894.0,3,0.0,729.0,1471,2,2,440.0,1,172500,1,0.0,0,0,0,1,0,0,0,0,0,0
988,6,1974,0.0,0.0,0.0,3,0.0,1522.0,2614,2,2,624.0,1,240000,1,1.0,0,1,0,0,0,0,0,0,0,0
989,8,2004,0.0,0.0,0.0,3,0.0,1580.0,2466,3,3,610.0,1,340000,1,1.0,0,0,0,1,0,0,0,0,0,0
990,8,2007,0.0,0.0,0.0,3,0.0,1466.0,1466,2,3,610.0,1,201000,1,1.0,0,1,0,0,1,0,0,0,0,0
991,5,1975,0.0,0.0,0.0,3,0.0,969.0,969,1,2,440.0,1,122000,1,1.0,0,1,0,0,0,0,0,0,0,0
992,7,1978,0.0,0.0,67.0,3,0.0,1529.0,1664,2,3,663.0,1,213000,1,1.0,0,1,0,0,0,0,0,0,0,0
993,6,1967,0.0,0.0,0.0,3,0.0,1680.0,1691,1,2,550.0,1,175000,1,1.0,0,1,0,0,0,0,0,0,0,0
994,7,2007,0.0,0.0,108.0,3,0.0,1208.0,1208,2,3,628.0,1,195400,1,1.0,0,1,0,0,0,0,0,0,0,0
995,5,1967,1.0,0.0,172.0,3,0.0,1052.0,1052,1,2,668.0,1,113500,1,1.0,0,1,0,0,0,0,0,0,0,0
996,6,1939,0.0,0.0,0.0,3,0.0,972.0,1577,1,1,312.0,1,140200,1,0.0,0,1,0,0,0,0,0,0,0,0
997,5,1968,0.0,0.0,90.0,3,0.0,882.0,909,1,2,294.0,1,116000,1,1.0,0,1,0,0,0,0,0,0,0,0
998,9,2005,1.0,0.0,382.0,3,1.0,1838.0,1838,2,4,682.0,1,359900,1,1.0,0,1,0,0,0,0,0,0,0,0
999,6,1977,0.0,0.0,62.0,3,0.0,675.0,1388,1,2,317.0,1,157500,1,1.0,0,1,0,0,0,0,0,0,0,0
1000,5,1955,1.0,0.0,0.0,3,0.0,1617.0,1867,1,2,303.0,1,190000,1,1.0,0,1,0,0,0,0,0,0,0,0
1001,5,1924,0.0,0.0,0.0,3,0.0,1145.0,1301,1,1,440.0,1,100000,1,0.0,0,0,1,0,0,0,0,0,0,0
1002,6,1964,1.0,0.0,425.0,3,0.0,1251.0,1251,1,2,461.0,1,160000,1,1.0,0,1,0,0,0,0,0,0,0,0
1003,7,2002,0.0,0.0,68.0,3,0.0,1431.0,1444,2,3,577.0,1,203000,1,1.0,0,1,0,0,0,0,0,0,0,0
1004,8,1990,0.0,0.0,336.0,3,0.0,1453.0,2810,2,3,750.0,1,302000,1,1.0,0,1,0,0,0,0,0,1,0,0
1005,6,1980,0.0,0.0,0.0,3,0.0,923.0,923,2,2,264.0,1,143000,1,1.0,0,1,0,0,0,0,0,0,0,0
1006,8,1998,0.0,0.0,0.0,3,0.0,1028.0,2452,2,3,683.0,1,267000,1,1.0,0,1,0,0,0,0,0,0,0,0
1007,4,1964,0.0,0.0,0.0,3,0.0,0.0,1224,2,2,530.0,1,103000,0,0.0,0,1,0,0,0,0,0,0,0,0
1008,6,1998,1.0,0.0,443.0,4,0.0,1237.0,1337,2,2,405.0,1,153500,1,1.0,0,0,1,0,0,0,0,0,0,0
1009,5,1975,0.0,0.0,0.0,3,1.0,1390.0,1701,2,2,611.0,1,171000,1,0.0,0,1,0,0,0,0,1,0,0,0
1010,4,1924,0.0,0.0,0.0,3,0.0,1093.0,1669,1,2,288.0,1,107000,1,1.0,0,1,0,0,0,0,0,0,0,0
1011,6,1968,0.0,0.0,86.0,3,0.0,952.0,952,1,2,288.0,1,128500,1,1.0,0,1,0,0,0,0,0,0,0,0
1012,5,1957,0.0,0.0,0.0,3,0.0,922.0,922,1,2,308.0,1,116000,1,1.0,0,1,0,0,0,0,0,0,0,0
1013,5,1977,0.0,0.0,0.0,3,0.0,1126.0,1126,2,2,484.0,0,160000,1,1.0,0,1,0,0,0,0,0,0,0,0
1014,8,1992,0.0,0.0,0.0,3,0.0,1280.0,1280,2,3,506.0,1,180000,1,1.0,0,1,0,0,1,0,0,0,0,0
1015,5,1970,0.0,0.0,32.0,3,0.0,914.0,914,1,4,368.0,1,133000,1,1.0,0,1,0,0,0,0,0,0,0,0
1016,7,1997,0.0,0.0,200.0,4,1.0,1288.0,1368,2,2,784.0,1,215000,1,1.0,0,0,1,0,0,0,0,0,0,0
1017,6,1942,0.0,0.0,0.0,3,0.0,771.0,1494,1,3,213.0,0,177500,1,1.0,0,1,0,0,0,1,0,0,0,0
1018,8,2006,0.0,0.0,248.0,3,0.0,1524.0,1534,2,3,484.0,1,215000,1,1.0,0,1,0,0,0,0,0,0,0,0
1019,5,1938,0.0,0.0,0.0,3,0.0,952.0,1582,2,2,250.0,1,150000,1,0.0,0,0,1,0,0,0,0,0,0,0
1020,7,1990,1.0,0.0,0.0,3,0.0,1673.0,3222,3,3,594.0,1,320000,1,1.0,0,1,0,0,0,0,0,0,0,0
1021,6,1964,0.0,0.0,180.0,3,0.0,1516.0,1516,1,2,472.0,1,167000,1,1.0,0,1,0,0,0,0,0,0,0,0
1022,5,1935,0.0,0.0,0.0,3,0.0,0.0,1032,1,2,260.0,1,125000,0,0.0,0,1,0,0,0,0,0,0,0,0
1023,3,1949,0.0,0.0,0.0,3,0.0,448.0,1588,2,2,0.0,0,65000,1,0.0,0,0,1,0,0,0,0,0,0,0
1024,7,2007,0.0,0.0,0.0,3,0.0,1316.0,1316,2,3,440.0,1,200141,1,1.0,0,1,0,0,0,0,0,0,0,0
1025,7,2007,0.0,0.0,0.0,3,0.0,1528.0,1528,3,3,480.0,1,235876,1,1.0,0,1,0,0,0,0,0,0,0,0
1026,5,1900,0.0,0.0,0.0,3,0.0,760.0,2168,2,3,576.0,1,123000,1,0.0,0,0,1,0,0,1,0,0,0,0
1027,5,1951,0.0,0.0,41.0,2,0.0,806.0,1422,1,2,288.0,1,137500,1,0.0,0,1,0,0,0,0,0,0,0,0
1028,4,1994,0.0,0.0,0.0,3,0.0,990.0,990,1,2,0.0,1,123600,1,0.0,0,1,0,0,0,0,0,0,0,0
1029,6,1965,0.0,0.0,101.0,3,0.0,1088.0,1324,2,2,440.0,1,160000,1,1.0,0,1,0,0,0,0,0,0,0,0
1030,6,2000,0.0,0.0,0.0,3,0.0,924.0,1690,2,2,463.0,1,181000,1,1.0,0,1,0,0,0,0,0,0,0,0
1031,5,1955,0.0,0.0,0.0,4,0.0,825.0,825,1,2,720.0,1,125000,1,0.0,0,0,1,0,1,0,0,0,0,0
1032,6,1968,0.0,0.0,0.0,3,0.0,727.0,1556,1,2,441.0,1,154000,1,1.0,0,1,0,0,0,0,0,0,0,0
1033,6,1993,0.0,0.0,0.0,4,0.0,1152.0,1797,2,3,616.0,1,231000,1,1.0,0,1,0,0,0,0,0,0,0,0
1034,5,1968,0.0,0.0,0.0,3,0.0,1056.0,1056,1,2,304.0,1,142000,1,1.0,0,1,0,0,0,0,0,0,0,0
1035,10,1892,0.0,1.0,0.0,4,0.0,1107.0,3608,2,4,840.0,1,475000,1,0.0,0,0,1,0,0,0,0,0,0,0
1036,8,2005,1.0,0.0,473.0,3,1.0,1573.0,1778,2,4,495.0,1,375000,1,1.0,0,0,1,0,1,0,0,0,0,0
1037,4,1971,0.0,0.0,0.0,3,0.0,864.0,864,1,2,0.0,1,115000,1,0.0,0,1,0,0,0,0,0,0,0,0
1038,7,2004,0.0,0.0,0.0,3,0.0,1221.0,1221,2,3,400.0,1,185000,1,1.0,0,0,0,1,0,0,0,0,0,0
1039,6,1920,0.0,0.0,0.0,3,0.0,660.0,865,1,2,216.0,1,108500,1,0.0,0,1,0,0,0,1,0,0,0,0
1040,7,2005,0.0,0.0,0.0,3,0.0,600.0,1223,2,3,480.0,1,147400,1,0.0,0,0,0,1,0,0,0,0,0,0
1041,7,1999,1.0,0.0,218.0,3,0.0,691.0,1452,2,3,506.0,1,156000,1,0.0,0,0,0,1,0,0,0,0,0,0
1042,5,1915,0.0,0.0,0.0,2,0.0,880.0,1308,2,2,400.0,1,120000,1,0.0,0,0,1,0,0,0,0,0,0,0
1043,7,2004,0.0,0.0,0.0,3,0.0,384.0,1374,2,3,400.0,1,167000,1,1.0,0,1,0,0,0,0,0,0,0,0
1044,7,2005,0.0,0.0,14.0,3,0.0,1346.0,1504,2,3,437.0,1,191000,1,1.0,0,1,0,0,0,0,0,0,0,0
1045,6,1997,0.0,0.0,0.0,3,0.0,384.0,1384,2,2,390.0,1,161500,1,1.0,0,1,0,0,1,0,0,0,0,0
1046,5,1955,0.0,0.0,0.0,3,0.0,1204.0,1411,1,2,310.0,1,130000,1,1.0,0,1,0,0,0,0,0,0,0,0
1047,5,1963,1.0,0.0,0.0,3,0.0,970.0,970,1,2,624.0,1,132500,1,0.0,0,1,0,0,0,0,0,0,0,0
1048,5,1970,1.0,0.0,0.0,4,0.0,864.0,904,1,3,912.0,1,144000,1,0.0,0,1,0,0,0,0,0,0,0,0
1049,5,1979,0.0,0.0,0.0,3,0.0,0.0,2233,2,2,579.0,1,141000,0,1.0,0,1,0,0,0,0,1,0,0,0
1050,4,1972,0.0,0.0,0.0,4,0.0,385.0,875,1,3,728.0,1,117000,1,0.0,0,1,0,0,0,0,0,0,0,0
1051,6,1935,0.0,0.0,0.0,2,0.0,520.0,754,1,2,0.0,0,84500,1,0.0,0,0,1,0,0,0,0,0,0,0
1052,4,1954,0.0,0.0,0.0,3,1.0,1364.0,1663,1,3,529.0,1,256000,1,1.0,0,1,0,0,0,0,1,0,0,0
1053,5,1965,0.0,0.0,0.0,3,0.0,925.0,925,1,2,429.0,1,117500,1,0.0,0,1,0,0,0,0,0,0,0,0
1054,5,1940,0.0,0.0,0.0,4,0.0,728.0,1308,1,2,256.0,1,160000,1,0.0,0,1,0,0,1,0,0,0,0,0
1055,5,1956,1.0,0.0,0.0,3,0.0,1240.0,1375,1,2,323.0,1,187000,1,1.0,1,1,0,0,0,1,0,0,0,0
1056,8,2003,0.0,0.0,280.0,3,0.0,1317.0,2385,2,3,818.0,1,350000,1,1.0,0,1,0,0,0,0,0,0,1,0
1057,5,1974,0.0,0.0,0.0,3,0.0,896.0,1792,2,2,480.0,1,133000,1,0.0,0,1,0,0,0,0,0,0,0,0
1058,8,2007,1.0,0.0,554.0,3,1.0,2418.0,2464,2,4,650.0,1,417500,1,1.0,0,1,0,0,0,0,0,0,1,0
1059,7,2007,1.0,0.0,130.0,3,0.0,1386.0,1569,2,3,660.0,1,175900,1,1.0,0,1,0,0,0,0,0,0,0,0
1060,9,2009,1.0,0.0,242.0,3,1.0,1555.0,1680,1,4,1138.0,1,323262,1,1.0,0,1,0,0,0,0,0,0,0,0
1061,7,2003,0.0,0.0,0.0,3,0.0,1337.0,1337,2,3,531.0,1,185000,1,1.0,0,1,0,0,0,0,0,0,0,0
1062,6,1934,0.0,0.0,0.0,3,0.0,816.0,816,1,2,240.0,1,129800,1,1.0,0,1,0,0,0,0,0,0,0,0
1063,7,2005,0.0,0.0,226.0,3,0.0,1541.0,1541,2,3,532.0,1,220000,1,1.0,0,1,0,0,0,0,0,0,1,0
1064,4,1935,0.0,0.0,0.0,3,0.0,884.0,1573,1,3,240.0,1,133000,1,0.0,0,0,1,0,0,0,0,0,0,0
1065,4,1949,0.0,0.0,0.0,3,0.0,832.0,1461,2,2,384.0,1,133500,1,0.0,0,1,0,0,0,0,0,0,0,0
1066,6,1976,0.0,0.0,0.0,3,0.0,1958.0,2048,3,2,776.0,1,170000,1,0.0,0,1,0,0,0,0,0,0,0,0
1067,6,1993,0.0,0.0,0.0,3,0.0,903.0,1642,2,2,392.0,1,168000,1,1.0,0,1,0,0,0,0,1,0,0,0
1068,6,1922,0.0,0.0,0.0,3,0.0,738.0,1470,1,2,624.0,1,140750,1,0.0,0,0,1,0,0,0,0,0,0,0
1069,6,1999,0.0,0.0,0.0,3,0.0,938.0,2299,3,2,482.0,1,204000,1,1.0,0,1,0,0,0,0,0,0,0,0
1070,7,2001,0.0,0.0,180.0,3,0.0,884.0,2035,2,3,434.0,1,222500,1,1.0,0,1,0,0,0,0,1,0,0,0
1071,5,1962,0.0,0.0,0.0,3,0.0,925.0,999,1,2,300.0,1,134500,1,1.0,0,1,0,0,0,0,0,0,0,0
1072,8,2004,0.0,0.0,0.0,3,0.0,1378.0,1378,2,3,540.0,1,214000,1,1.0,0,0,0,1,0,0,0,0,0,0
1073,5,1939,0.0,0.0,0.0,3,0.0,793.0,1118,1,2,410.0,1,119900,1,0.0,0,0,1,0,0,0,0,0,0,0
1074,4,1955,0.0,0.0,270.0,3,0.0,1440.0,1440,2,1,0.0,1,118000,1,0.0,0,1,0,0,0,0,0,0,0,0
1075,5,1960,0.0,0.0,45.0,3,0.0,1010.0,1134,1,2,254.0,1,135000,1,1.0,0,1,0,0,0,0,0,0,0,0
1076,6,1923,0.0,0.0,0.0,3,0.0,833.0,1848,1,3,370.0,0,207000,1,0.0,0,1,0,0,0,1,0,0,0,0
1077,6,1925,0.0,0.0,0.0,3,0.0,1181.0,1694,2,2,576.0,1,136500,1,0.0,0,1,0,0,0,1,0,0,0,0
1078,4,1954,0.0,0.0,0.0,3,0.0,901.0,901,1,2,281.0,1,107900,1,0.0,0,0,1,0,0,0,0,0,0,0
1079,6,1938,0.0,0.0,0.0,3,0.0,861.0,1409,1,2,528.0,1,126000,1,0.0,0,0,1,0,0,0,0,0,0,0
1080,6,1960,1.0,0.0,112.0,3,1.0,1080.0,1656,1,2,528.0,0,215000,1,1.0,0,1,0,0,0,0,0,0,0,0
1081,10,2007,0.0,0.0,272.0,3,0.0,1682.0,2332,2,4,846.0,1,426000,1,1.0,0,1,0,0,0,0,0,0,1,0
1082,5,1950,0.0,0.0,0.0,3,0.0,1113.0,1113,1,3,264.0,1,147000,1,1.0,0,1,0,0,0,0,0,0,0,0
1083,6,1916,0.0,0.0,0.0,3,0.0,816.0,1232,1,3,440.0,1,147500,1,0.0,0,1,0,0,0,0,0,0,0,0
1084,9,2007,1.0,0.0,480.0,3,1.0,1950.0,1950,2,4,706.0,1,383000,1,1.0,0,1,0,0,0,0,0,0,1,0
1085,7,1988,0.0,0.0,102.0,3,0.0,1845.0,1872,2,2,604.0,1,241500,1,1.0,0,1,0,0,0,0,0,0,0,0
1086,6,1914,0.0,0.0,0.0,3,0.0,676.0,1264,1,2,400.0,1,147500,1,0.0,0,1,0,0,0,0,0,0,0,0
1087,8,2005,0.0,0.0,130.0,3,1.0,1168.0,2500,3,4,683.0,1,355000,1,1.0,0,1,0,0,1,0,0,0,0,0
1088,5,1924,0.0,0.0,0.0,3,0.0,784.0,784,1,3,0.0,1,109500,1,0.0,0,0,1,0,0,0,0,0,0,0
1089,2,1940,0.0,0.0,0.0,4,0.0,0.0,612,1,2,308.0,0,45000,0,0.0,0,0,1,0,0,0,0,0,0,0
1090,7,1940,0.0,0.0,0.0,4,0.0,1032.0,2403,2,2,349.0,1,244400,1,1.0,0,1,0,0,0,0,0,0,0,0
1091,6,1953,1.0,0.0,238.0,3,0.0,1416.0,1644,1,2,418.0,1,167000,1,1.0,0,1,0,0,0,0,0,0,0,0
1092,7,2002,0.0,0.0,214.0,3,0.0,860.0,1729,2,3,542.0,1,200000,1,1.0,0,1,0,0,0,0,0,0,0,0
1093,5,1936,0.0,0.0,0.0,3,0.0,830.0,879,1,2,180.0,0,80000,1,0.0,0,1,0,0,0,0,0,0,0,0
1094,5,1955,1.0,0.0,0.0,3,0.0,864.0,864,1,2,572.0,0,115000,1,0.0,0,1,0,0,0,0,0,0,0,0
1095,6,1956,0.0,0.0,74.0,3,0.0,1196.0,1196,1,2,297.0,1,139000,1,1.0,0,1,0,0,0,0,0,0,0,0
1096,6,1978,1.0,0.0,203.0,3,0.0,672.0,1400,1,2,440.0,1,149500,1,1.0,0,1,0,0,0,0,0,0,0,0
1097,4,1940,0.0,0.0,0.0,3,0.0,755.0,1510,1,2,296.0,0,108000,1,0.0,0,1,0,0,0,0,0,0,0,0
1098,4,1900,0.0,0.0,0.0,3,0.0,0.0,1294,2,2,0.0,0,106250,0,0.0,0,1,0,0,0,0,0,0,0,0
1099,7,2006,0.0,0.0,0.0,3,0.0,1240.0,1240,2,3,826.0,1,194000,1,1.0,0,1,0,0,0,0,0,0,0,0
1100,5,1962,1.0,0.0,51.0,3,0.0,988.0,988,1,2,624.0,1,129500,1,0.0,0,1,0,0,0,0,0,0,0,0
1101,5,1968,0.0,0.0,0.0,3,0.0,1560.0,1560,2,2,792.0,1,126000,1,0.0,0,1,0,0,0,0,0,0,0,0
1102,5,1950,0.0,0.0,0.0,3,0.0,1078.0,1368,1,2,195.0,1,120000,1,1.0,0,1,0,0,0,0,0,0,0,0
1103,7,2004,0.0,0.0,109.0,3,0.0,1473.0,1484,2,3,606.0,1,213000,1,1.0,0,1,0,0,0,0,0,0,0,0
1104,8,1980,0.0,0.0,0.0,3,1.0,1226.0,1226,1,3,484.0,1,190000,1,1.0,0,1,0,0,0,0,0,0,0,0
1105,6,1993,0.0,0.0,112.0,3,0.0,1160.0,1169,2,2,402.0,1,183500,1,1.0,0,1,0,0,0,0,0,0,0,0
1106,7,1963,0.0,0.0,364.0,3,0.0,725.0,1651,2,2,276.0,1,172000,1,1.0,0,1,0,0,0,0,0,0,0,0
1107,4,1938,0.0,0.0,0.0,3,0.0,816.0,816,1,2,288.0,1,100000,1,0.0,0,1,0,0,0,0,0,0,0,0
1108,7,2007,0.0,0.0,212.0,3,0.0,1564.0,1564,2,3,814.0,1,218836,1,1.0,0,1,0,0,0,0,0,0,0,0
1109,6,1905,0.0,0.0,0.0,3,0.0,482.0,1912,2,2,672.0,1,163000,1,0.0,0,0,1,0,0,0,0,0,0,0
1110,7,2006,0.0,0.0,0.0,3,0.0,1510.0,1525,2,3,534.0,1,206580,1,1.0,0,1,0,0,0,0,0,0,0,0
1111,6,2005,0.0,0.0,0.0,3,0.0,728.0,1456,2,3,390.0,1,163990,1,1.0,0,1,0,0,0,0,0,0,0,0
1112,5,1910,0.0,0.0,0.0,4,0.0,396.0,1330,1,2,390.0,0,116500,1,0.0,0,0,1,0,0,0,0,0,0,0
1113,7,2002,0.0,0.0,0.0,3,0.0,840.0,1720,2,3,400.0,1,188000,1,1.0,0,1,0,0,0,0,0,0,0,0
1114,5,1966,0.0,0.0,87.0,3,0.0,793.0,1280,2,2,432.0,1,175000,1,0.0,0,1,0,0,0,0,0,0,0,0
1115,8,1988,0.0,0.0,0.0,3,1.0,1166.0,1179,2,2,480.0,1,182000,1,1.0,0,1,0,0,0,0,0,0,0,0
1116,5,1926,0.0,0.0,0.0,4,0.0,850.0,960,1,2,576.0,1,103000,1,0.0,0,0,1,0,0,1,0,0,0,0
1117,10,2001,1.0,0.0,705.0,3,1.0,2633.0,2633,2,4,804.0,1,466500,1,1.0,0,1,0,0,0,0,0,1,0,0
1118,6,1959,1.0,0.0,0.0,3,0.0,988.0,988,2,3,297.0,1,149500,1,1.0,0,1,0,0,0,0,0,0,0,0
1119,7,1978,0.0,0.0,0.0,3,0.0,1061.0,1055,2,2,319.0,1,142500,1,1.0,0,1,0,0,0,0,0,0,0,0
1120,5,1926,1.0,0.0,0.0,3,0.0,1290.0,1422,1,2,352.0,1,136500,1,0.0,0,1,0,0,0,0,0,0,0,0
1121,6,1993,0.0,0.0,0.0,3,0.0,630.0,1320,2,2,484.0,1,137000,1,0.0,0,0,1,0,0,0,0,0,0,0
1122,7,1988,0.0,0.0,102.0,3,0.0,1675.0,1688,2,4,528.0,1,226500,1,1.0,0,1,0,0,0,0,0,0,0,0
1123,7,1990,0.0,0.0,0.0,3,1.0,1300.0,1341,1,3,506.0,1,171500,1,1.0,0,1,0,0,0,0,0,0,0,0
1124,5,1976,0.0,0.0,0.0,3,0.0,911.0,954,1,2,576.0,1,132500,1,0.0,0,1,0,0,0,0,0,0,0,0
1125,3,1949,0.0,0.0,340.0,3,0.0,0.0,1040,2,2,400.0,1,87500,0,0.0,0,1,0,0,0,0,0,0,0,0
1126,7,2001,0.0,0.0,513.0,3,0.0,858.0,1789,2,2,546.0,1,223000,1,1.0,0,0,0,1,0,0,0,0,0,0
1127,6,1962,0.0,0.0,237.0,4,0.0,1319.0,1537,1,3,462.0,1,174000,1,1.0,0,1,0,0,0,0,0,0,0,0
1128,5,1951,1.0,0.0,0.0,3,0.0,884.0,884,1,2,270.0,1,142000,1,1.0,0,1,0,0,0,0,0,0,0,0
1129,8,2006,0.0,0.0,0.0,3,0.0,1489.0,1489,2,3,776.0,1,232600,1,1.0,0,0,0,1,0,0,0,0,0,0
1130,6,1974,1.0,0.0,99.0,3,0.0,1040.0,1309,1,3,484.0,1,181000,1,1.0,0,1,0,0,0,0,0,0,0,0
1131,6,1973,0.0,0.0,0.0,3,0.0,942.0,2521,2,2,576.0,1,151400,1,1.0,0,0,1,0,0,0,0,0,0,0
1132,8,2006,0.0,0.0,248.0,3,0.0,1626.0,1634,2,3,866.0,1,250000,1,1.0,0,1,0,0,0,0,0,0,1,0
1133,7,1988,0.0,0.0,42.0,3,0.0,980.0,1714,2,2,496.0,1,196500,1,1.0,0,1,0,0,0,0,0,0,0,0
1134,7,1879,0.0,0.0,0.0,4,0.0,819.0,2454,2,2,576.0,0,185000,1,1.0,0,0,1,0,0,0,0,0,0,0
1135,6,1969,0.0,0.0,200.0,3,0.0,1216.0,1216,1,2,336.0,1,113000,1,1.0,0,1,0,0,0,0,0,0,0,0
1136,8,2007,0.0,0.0,0.0,3,0.0,1419.0,1419,2,3,567.0,1,392000,1,1.0,0,1,0,0,1,0,0,0,0,0
1137,6,1975,0.0,0.0,250.0,3,1.0,945.0,980,2,2,0.0,1,127500,1,0.0,0,1,0,0,0,0,1,0,0,0
1138,6,2000,0.0,0.0,216.0,3,0.0,756.0,1573,2,3,440.0,1,177000,1,0.0,0,0,0,1,0,0,0,0,0,0
1139,6,2004,0.0,0.0,353.0,3,0.0,1158.0,2443,2,3,744.0,1,265000,1,1.0,0,0,0,1,0,0,0,0,0,0
1140,8,1998,0.0,0.0,0.0,4,0.0,1220.0,2362,2,3,1105.0,1,312500,1,1.0,0,0,0,1,0,0,0,0,0,0
1141,10,1893,0.0,0.0,0.0,5,0.0,1237.0,2775,3,3,880.0,1,325000,1,0.0,0,0,1,0,0,0,0,0,0,0
1142,8,1980,0.0,0.0,115.0,4,1.0,2014.0,2014,2,3,864.0,1,275000,1,1.0,0,1,0,0,0,0,0,0,0,0
1143,7,1995,0.0,0.0,290.0,3,0.0,1203.0,2520,2,3,721.0,1,290000,1,1.0,0,1,0,0,0,0,0,1,0,0
1144,6,1974,1.0,0.0,250.0,4,1.0,1208.0,1494,2,2,461.0,1,169000,1,1.0,0,1,0,0,0,0,1,0,0,0
1145,5,1921,0.0,0.0,0.0,3,0.0,616.0,616,1,2,205.0,1,89000,1,0.0,0,0,1,0,0,0,0,0,0,0
1146,6,1998,0.0,0.0,0.0,3,0.0,789.0,1465,2,2,393.0,1,180400,1,1.0,0,1,0,0,0,0,0,0,0,0
1147,8,2003,0.0,0.0,296.0,3,0.0,3206.0,1629,2,3,880.0,1,284000,1,1.0,0,1,0,0,0,0,0,0,1,0
1148,5,1958,0.0,0.0,1.0,3,0.0,912.0,912,1,2,275.0,1,114500,1,1.0,0,1,0,0,0,0,0,0,0,0
1149,7,2005,0.0,0.0,196.0,3,0.0,1552.0,1552,2,3,782.0,1,212900,1,1.0,0,1,0,0,0,0,0,0,0,0
1150,7,2001,0.0,0.0,0.0,3,0.0,1413.0,1430,2,3,605.0,1,187100,1,1.0,0,1,0,0,0,0,0,0,0,0
1151,6,1999,0.0,0.0,1129.0,3,0.0,729.0,1458,2,2,440.0,1,176000,1,0.0,0,0,0,1,0,0,0,0,0,0
1152,6,1968,1.0,0.0,0.0,3,0.0,1488.0,1488,2,2,552.0,1,215000,1,1.0,0,1,0,0,0,0,1,0,0,0
1153,7,2004,0.0,0.0,0.0,3,0.0,770.0,1582,2,3,520.0,1,185900,1,1.0,0,1,0,0,0,0,0,0,0,0
1154,4,1970,0.0,0.0,0.0,3,0.0,864.0,864,1,3,660.0,1,120500,1,0.0,0,1,0,0,0,0,0,0,0,0
1155,5,2005,0.0,0.0,0.0,3,0.0,732.0,1838,2,2,372.0,1,192140,1,1.0,0,1,0,0,0,0,0,0,0,0
1156,5,1982,0.0,0.0,0.0,4,0.0,816.0,816,1,3,264.0,1,130500,1,1.0,0,1,0,0,0,0,0,0,0,0
1157,4,1945,0.0,0.0,0.0,3,0.0,0.0,1529,2,2,240.0,0,98000,0,0.0,0,1,0,0,0,0,0,0,0,0
1158,9,2008,1.0,0.0,554.0,3,1.0,2271.0,2276,2,4,1348.0,1,475000,1,1.0,0,1,0,0,0,0,0,0,0,0
